detail_key,article_id,title,author
r847,Z72ahi,ความทรงจำสีจาง,บ๋องแบ๋งจิบิจัง
r848,Z72e08,Mean It |เบคฟรีน,Vibe52Hz
r849,Z72efl,The star อธิษฐานรักผ่านดวงดาว2,โลกนิยาย
r850,Z72fao,นักวาดที่รัก✍️🎨|เบคฟรีน,somsri girengsang_
r853,Z72he7,my love on you<ดวงใจสองดวงฉันและเธอ>#freenbecky,milaa
r859,Z72qy9,บอดี้การ์ดสาว(ฟรีนเบค),มือด้านด้าน
r861,Z72rl5,Summer love รักวุ่นๆ ของซุปตาร์,TuaLek
r863,Z730pw,twin|Freenbec,🌻tiva🌻
r864,Z73c1i,มหาลัย มหาลอง,Cxllme namphad
r865,Z73c9f,Challenger deep | เบคฟรีน,โลกนิยาย
r866,Z73cue,องค์รักให้คุณ|ฟรีนเบค,ฟรีนเบค
r868,Z73gcw,multiapril | #ฟรีนเบค,decper12
r871,Z73le1,เธอและฉันッ | ฟรีนเบค,my name
r872,Z73mhb,"Me, Sea, and.. You [ฟรีนเบค]",Alex_ForFB
r875,Z73tbl,ความลับชั้นธุรกิจ | ฟรีนเบค,โลกนิยาย
r876,Z73u2u,ท็อปในรุ่น|ฟรีนเบค,somsri girengsang_
r878,Z73yog,เจ็บมากพอแล้ว | ฟรีนเบค,ไจ๋ๆ
r879,Z74085,#Lilithฟรีนเบค,คิมเพทาย
r882,Z746ta,เทียนฟ้าชัดเจน | ฟรีนเบค,minmin
r885,Z74e59,กลิ่นรักเสน่ห์อารมณ์ - BecFreen,เซาเซาขายเปา
r886,Z74iy1,night heart||ฟรีนเบค,องุ่น🍇
r888,Z74knh,#หมูกระทะพี่พะพาย | freenbecky,nocoffeejustmatcha
r889,Z74nl2,เฟยเจินคิดว่ายังไงหรอ|freenbeck,everydaysleep
r890,Z74qbc,Dum dum |ฟรีนเบค,somsri girengsang_
r892,Z751sf,เราไม่ใช่ตัวเลือก,ฟรีนเบค
r897,Z75kdh,กลัวเมียss2:เบคฟรีน,สโรชาxรีเบคก้า
r900,Z75ssr,ทิศเหนือ|ฟรีนเบค,มือด้านด้าน
r901,Z75sxt,DREAM OF WHITE ROSE [FreenBecky],หมีหัวกระต่าย
r904,Z75xrn,เข้าใจทุกอย่างที่เธอบอกนะ,ต่อไปนี้ผมจะดูแลคุณเป็นพิเศษ
r905,Z761ay,(OS) คิดถึงเป็นลม | FreenBeck,Ladiiwawaa
r910,Z7694f,แค่เพื่อนอ๋อ? -ฟรีนเบค-,daow w
r914,Z76bqw,คนอาศัย|ฟรีนเบค,อ่านเถอะ!!!!
r917,Z76g6f,🐱แมวของฉันไม่เหมือนใคร | ฟรีนเบค,tulip🌷
r920,Z76roc,แฝดหรั่งอย่าแรง | ฟรีนเบค,กล้างั้นรึ
r926,Z770mx,คุณหนูสุดร้ายกับบอดี้การ์ดสุดฮอต,ฟรีนเบค
r927,Z770ut,จากเพื่อนสู่แฟน | Freenbecky,กะนุ่ยย🤏🏻🥹
r928,Z771rr,The Imagined Couple รักนี้ไม่มีบท,บ๋องแบ๋งจิบิจัง
r933,Z778y0,แฟนเด็กของพีอาร์ |ฟรีนเบค,ตัวปลิวววว
r934,Z779f4,"พระรามแพ้รัก , ฟรีนเบค",jewlibe
r935,Z77aa4,ยัยลูกคุณหนู | เบคฟรีน,bbf
r936,Z77d0g,โรงเรียนเวทย์,ไอตูดหมึก!
r939,Z77fu7,คลั่งรักยัยแมวน้อย,flower fiw.
r941,Z77kb3,คนเก่าสู่แฟน|ฟรีนเบค,ไฮโซปิง
r942,Z77lsv,|ลิขิตรักแฟนเด็ก|ฟรีนเบค|SS.1,suptim
r949,Z77r1l,คุณอลัน #ฟรีนเบค,Fpp
r950,Z77s7o,พี่คะ! | ฟรีนเบค,ยืมเพื่อนมา
r951,Z7814u,นายทะเล | ฟรีนเบค,BB
r953,Z783jq,คนดูแลส่วนตัว 10 day. online girlfriend,🫶🏻 FreenBeck
r955,Z786e7,เปิดตัวไม่ได้|ฟรีนเบค,อ่านเถอะ!!!!
r956,Z787eo,sequel: The black roseෆ |freenbecky,By: Be%
r957,Z787i1,พี่น้อง #ฟรีนเบค,Fpp
r958,Z78c3n,ดอกทิวลิป - ฟรีนเบค,โซน_
r960,Z78egx,กายรัก |ฟรีนเบค,คนบ้า
r962,Z78fqr,พี่อ้าย -เบคฟรีน-,daow w
r966,Z78jep,คนนี้ของกู ฟรีนเบค,vincent666
r967,Z78kul,ป่ะป๊าผมโสดคับ,admatt
r968,Z78of7,เพื่อนกันมัน(ส์)ดี | เบคฟรีน,little_bunny
r970,Z78ppi,ชีต้าโภชนา,KUMAz
r975,Z796rd,ตัวร้ายที่รัก-(ฟรีนเบค),yyy_sss
r978,Z79aj9,คุณนักสืบ -ฟรีนเบค-,ทิวลิปในแจกัน
r985,Z79hpg,ฟิคสั้น|ฟรีนเบค,ทานตะวันของใจ
r986,Z79jjr,#สุกี้น้ำที่รัก|ฟรีนเบค,somsri girengsang_
r987,Z79krd,แฟนเก่าคนโปรด |ฟรีนเบค,Dum Dum.
r991,Z79wn8,เพ้อเจ้อ-ฟรีนเบค,T_Kpr
r993,Z7a0jl,มาเฟียหลงยัยเด็ก(ฟรีนเบค),baby♾️🌷
r997,Z7aig3,เราเป็นได้แค่ตัวสำรองใช่ไหม|ฟรีนเบค,นมหมีปั่นอร่อยม้าด｡ﾟ(ﾟ´ω`ﾟ)ﾟ｡
r1001,Z7amyr,I’m not a morning person —BF,Query
r1006,Z7b7tr,เบบี๋ของพี่|ฟรีนเบค,โอ้ะกรู้ว~~
r1010,Z7bl98,-,ทีที27
r1011,Z7bl9a,คนของฉัน|ฟรีนเบค,มือด้านด้าน
r1012,Z7blqp,Our Dreams กาลครั้งหนึ่งตลอดไป | ฟรีนเบค,โลกนิยาย
r1019,Z7c4ng,กลับมาสอนฉันก่อน /ฟรีนเบค,กะนุ่ยย🤏🏻🥹
r1020,Z7c6on,ครูสอนศิลปะที่รัก | เบคฟรีน,little_bunny
r1025,Z7cf7j,คลั่งรักคุณอาขา [อ่านฟรี],PKKMusic (kii)
r1026,Z7ciw9,เด็กในวันนั้น#ฟรีนเบค,จะทำไรก็ได้
r1028,Z7cmjp,แบบไหนที่เธอรัก,เรียกข้าว่าไอ้เหมียว
r1029,Z7cniy,รักคืออะไร|ฟรีนเบค,จะตั้งใจรัก
r1033,Z7cv7t,vocational gang|ฟรีนเบค,somsri girengsang_
r1039,Z7d1hr,คุณหนูแบบเธอ ฉันไม่มีวันรักหรอก,ตัวปลิวววว
r1051,Z7dkld,แฝด4 มหาภัย|เบคฟรีน,somsri girengsang_
r1052,Z7dlih,อนอัวเบอร์เกอร์ (ฟรีนเบค),สีดำคือเรา
r1055,Z7drjt,เด็กเสี่ย |ฟรีนเบค,มือด้านด้าน
r1057,Z7ds7c,เพื่อนซี้คลั่งกาย - freenbec,เซาเซาขายเปา
r1059,Z7dt2n,tulip [freenbecky],favfreen
r1065,Z7e74j,ชายสิงห์ l ฟรีนเบค,new
r1066,Z7e7xu,รุ่นพี่ที่รัก|ฟรีนเบค,Whisper ที่แปลว่า กระซิบ
r1072,Z7edj4,เเม่เสือน้อยปากดี |ฟรีนเบค,FB-Moon
r1075,Z7ekoa,เขาว่าเจเป็นเด็กเนิร์ด | ฟรีนเบค,เจ้าหมีนิรนาม
r1076,Z7emh7,เรื่องราวหลังแต่งงาน | ฟรีนเบค,เจ้าชายวาย
r1078,Z7etan,ขุนดรัณ นางพราว|ฟรีนเบค,somsri girengsang_
r1080,Z7eu9d,ไม่ได้อยากเป็นเพื่อน..อยากเป็นผัวมึง,ท้องฟ้าของวันพรุ่งนี้
r1082,Z7evh6,sweetmeat cafe - freenbecky,cutiepink
r1083,Z7exgt,เเวมไพร์ผู้หิวกระหาย |ฟรีนเบค,FB-Moon
r1086,Z7f6ii,ท่านประธาน|ที่รัก #ฟรีนเบค,น้อนแมวอ้วน
r1087,Z7f8up,เรื่องราว|ฟรีนเบค,พิจิกเมอร์ซี่
r1091,Z7fvkq,(รีไรท์) Kiss me . | Freenbeck,LLUMOSS
r1092,Z7g1ft,ชีวิตธารมันก็แย่แบบนี้แหละ,Moody
r1101,Z7gmmf,ภักดีเจ้าเอย — freenbecky (os),ยี่สิบสี่
r1103,Z7gx2j,My ex-gf | ฟรีนเบค,ฟ้าคราม🌧️
r1104,Z7h0wm,defeat mili | freenbeck,decper12
r1109,Z7hjny,ที่1ของมาดาม|ฟรีนเบค,ทิวลิปที่เธอลืม
r1110,Z7hkvw,ลูกน้องของพ่อ,ตัวปลิวววว
r1114,Z7hpec,แพ้ทาง|ฟรีนเบค,มือด้านด้าน
r1120,Z7i39q,วัสดุแฟนแมว | freenbeck,sunday moon ☽
r1122,Z7i5sr,|ลิขิตรักแฟนCEO|ฟรีนเบค|SS.2,suptim
r1124,Z7i78a,วัยรุ่นมีความรัก(ฟรีนเบค),ฟรีน  เบค   เฮง   น้ำ     ไพลิน    บุ๋น    เปรม    ต้า     บอม    โอม   ไจ๋
r1126,Z7i8oo,Last choice รักสุดท้าย | ฟรีนเบค,โลกนิยาย
r1131,Z7iciq,คิดเกินเพื่อน🌚🌝 | ฟรีนเบค,แก้ม(cheek)☁︎
r1132,Z7idnn,ฉันรักเธอ,ช่องว่างแห่งการเวลา
r1133,Z7igrb,กุหลาบสีน้ำเงิน|freenbec,ต้นไม้
r1134,Z7ij76,เพื่อนสนิท|ฟรีนเบค,แฟนใครเอ่ย?
r1138,Z7iqca,รุ่นน้องที่รัก|ฟรีนเบค,Sushi
r1139,Z7is3b,เส้นทาง| ฟรีนเบค,พิจิกเมอร์ซี่
r1144,Z7ixd0,ขุนดรัณ ที่ฉันตามหา Ss2|ฟรีนเบค,somsri girengsang_
r1145,Z7iykk,พี่กับทะเลอะไรน่ารักกว่ากัน,ดินสอ
r1148,Z7j7ru,คังยูอาร์ #ฟรีนเบค,Fpp
r1149,Z7jebj,Love Story​ ปั้นรักเป็นตัว,Hua Man Muang
r1151,Z7jhfc,แค่ไหนเขาก็ไม่รัก - ฟรีนเบค,กวินวัชร์(Kawinwat)
